"CRUISE6"	"STRATUM"	"SVSPP"	"LENGTH"	"AGE"
"202104"	"03140"	"103"	49	4
"202104"	"03140"	"103"	55	5
"202104"	"03140"	"103"	36	2
"202104"	"03140"	"103"	34	1
"202104"	"03140"	"103"	36	2
"202104"	"03140"	"103"	33	1
"202104"	"03140"	"103"	30	1
"202104"	"03140"	"103"	35	2
"202104"	"03140"	"103"	38	4
"202104"	"03140"	"103"	41	1
"202202"	"03140"	"103"	38	4
"202202"	"03140"	"141"	9	1
"202202"	"03140"	"103"	22	1
"202202"	"03140"	"103"	22	1
"202202"	"03140"	"103"	23	1
"202002"	"03140"	"103"	35	3
"202002"	"03140"	"103"	29	1
"202002"	"03140"	"103"	34	2
"202002"	"03140"	"103"	41	2
"202002"	"03140"	"103"	29	2
"202002"	"03140"	"103"	37	2
"202002"	"03140"	"103"	26	1
"202002"	"03140"	"103"	24	1
"202002"	"03140"	"103"	29	2
"202002"	"03140"	"103"	29	2
"202204"	"03140"	"141"	31	4
"202204"	"03140"	"143"	14	1
"202204"	"03140"	"141"	24	2
"202204"	"03140"	"141"	27	5
"202204"	"03140"	"143"	23	2
"202204"	"03140"	"141"	13	1
"202204"	"03140"	"103"	39	3
"202204"	"03140"	"141"	31	4
"202204"	"03140"	"141"	16	1
"202204"	"03140"	"141"	21	2
"202204"	"03140"	"141"	17	1
"202204"	"03140"	"143"	18	2
"202204"	"03140"	"143"	8	0
"202204"	"03140"	"141"	19	1
"202204"	"03140"	"143"	14	1
"202204"	"03140"	"103"	51	3
"202204"	"03140"	"141"	23	2
"202204"	"03140"	"141"	32	3
"202204"	"03140"	"141"	12	1
"202204"	"03140"	"141"	28	4
"202204"	"03140"	"141"	14	1
"202204"	"03140"	"141"	25	2
"202204"	"03140"	"141"	34	5
"202204"	"03140"	"143"	15	1
"202204"	"03140"	"141"	22	4
"202204"	"03140"	"143"	24	3
"202204"	"03140"	"143"	16	1
"202204"	"03140"	"141"	33	7
"202204"	"03140"	"141"	30	3
"202204"	"03140"	"143"	16	1
"202204"	"03140"	"141"	26	3
"202204"	"03140"	"141"	18	2
"202204"	"03140"	"141"	15	1
"202204"	"03140"	"103"	35	2
"202204"	"03140"	"141"	31	5
"202204"	"03140"	"141"	35	7
"202204"	"03140"	"141"	29	5
"202204"	"03140"	"141"	20	1
"202204"	"03140"	"141"	16	1
"202204"	"03140"	"103"	39	2
"202204"	"03140"	"143"	14	1
"202204"	"03140"	"103"	43	2
"202204"	"03140"	"143"	15	1
"202204"	"03140"	"143"	14	1
"202204"	"03140"	"103"	42	4
"202204"	"03140"	"141"	18	1
"202204"	"03140"	"103"	34	2
"202204"	"03140"	"143"	15	1
"202204"	"03140"	"103"	27	1
"202204"	"03140"	"141"	17	1
"202204"	"03140"	"103"	41	2
"202204"	"03140"	"103"	40	2
"202204"	"03140"	"141"	15	1
"202204"	"03140"	"141"	24	2
"202204"	"03140"	"103"	45	3
"202204"	"03140"	"141"	15	1
"202204"	"03140"	"141"	18	1
"202204"	"03140"	"103"	41	3
"202204"	"03140"	"103"	46	4
"202204"	"03140"	"103"	37	2
"202204"	"03140"	"103"	40	7
"202204"	"03140"	"141"	14	1
"202204"	"03140"	"103"	49	3
"202204"	"03140"	"141"	29	2
"202204"	"03140"	"141"	23	2
"202204"	"03140"	"103"	29	1
"202204"	"03140"	"141"	19	1
"202204"	"03140"	"103"	33	2
"202204"	"03140"	"103"	40	2
"202204"	"03140"	"103"	32	2
"202204"	"03140"	"141"	21	1
"202204"	"03140"	"103"	44	3
"201304"	"03170"	"103"	36	2
"201304"	"03170"	"103"	31	2
"201304"	"03170"	"103"	38	3
"201304"	"03170"	"103"	38	3
"201304"	"03170"	"103"	40	3
"201304"	"03170"	"103"	46	4
"201304"	"03170"	"103"	38	2
"201304"	"03170"	"103"	35	2
"201304"	"03170"	"103"	42	4
"201304"	"03170"	"103"	36	2
"201304"	"03170"	"103"	40	3
"201304"	"03170"	"141"	46	7
"201304"	"03170"	"103"	49	5
"201304"	"03170"	"103"	64	5
"201304"	"03170"	"141"	35	4
"201304"	"03170"	"141"	27	3
"201304"	"03170"	"141"	26	4
"201304"	"03170"	"141"	23	2
"201304"	"03170"	"141"	25	3
"201304"	"03170"	"141"	22	2
"201304"	"03170"	"141"	31	5
"201304"	"03170"	"141"	24	2
"201304"	"03170"	"141"	19	1
"201304"	"03170"	"141"	28	4
"201304"	"03170"	"141"	32	5
"201304"	"03170"	"143"	16	1
"201304"	"03170"	"103"	61	5
"201304"	"03170"	"103"	23	0
"201202"	"03170"	"103"	30	1
"201202"	"03170"	"103"	48	4
"201202"	"03170"	"103"	44	4
"201202"	"03170"	"103"	39	2
"201202"	"03170"	"141"	8	1
"201204"	"03170"	"103"	52	6
"201204"	"03170"	"103"	37	3
"201204"	"03170"	"141"	17	1
"201204"	"03170"	"103"	48	4
"201204"	"03170"	"103"	36	3
"201204"	"03170"	"141"	18	1
"201204"	"03170"	"141"	25	2
"201204"	"03170"	"141"	21	1
"201204"	"03170"	"141"	17	1
"201204"	"03170"	"103"	30	0
"201204"	"03170"	"103"	36	2
"201204"	"03170"	"103"	37	2
"201204"	"03170"	"103"	32	1
"201204"	"03170"	"103"	39	3
"201204"	"03170"	"103"	41	3
"201204"	"03170"	"103"	30	1
"201204"	"03170"	"103"	34	2
"201204"	"03170"	"103"	29	0
"201204"	"03170"	"103"	47	3
"201204"	"03170"	"103"	43	3
"201204"	"03170"	"141"	15	0
"201204"	"03170"	"141"	12	0
"201204"	"03170"	"141"	17	1
"201204"	"03170"	"141"	18	1
"201204"	"03170"	"141"	18	1
"201204"	"03170"	"141"	20	1
"201204"	"03170"	"141"	30	3
"201302"	"03170"	"103"	40	4
"201402"	"03170"	"103"	25	1
"201402"	"03170"	"103"	24	1
"201402"	"03170"	"103"	30	1
"201402"	"03170"	"141"	9	1
"201402"	"03170"	"141"	9	1
"201402"	"03170"	"141"	25	3
"201402"	"03170"	"103"	25	1
"201402"	"03170"	"141"	8	1
"201702"	"03170"	"103"	32	1
"201702"	"03170"	"103"	25	1
"201804"	"03170"	"141"	25	2
"201804"	"03170"	"141"	19	1
"201804"	"03170"	"103"	36	3
"201804"	"03170"	"141"	17	1
"201804"	"03170"	"143"	12	0
"201804"	"03170"	"143"	14	1
"201804"	"03170"	"143"	14	1
"201804"	"03170"	"103"	43	3
"201804"	"03170"	"103"	29	2
"201804"	"03170"	"141"	27	3
"201804"	"03170"	"141"	23	2
"201804"	"03170"	"103"	32	1
"201804"	"03170"	"141"	24	2
"201804"	"03170"	"141"	22	2
"201804"	"03170"	"141"	15	1
"201804"	"03170"	"141"	25	3
"201804"	"03170"	"141"	20	1
"201804"	"03170"	"141"	26	3
"201804"	"03170"	"141"	31	3
"201804"	"03170"	"103"	38	5
"201804"	"03170"	"143"	21	1
"201804"	"03170"	"143"	6	0
"201804"	"03170"	"103"	33	1
"201804"	"03170"	"103"	37	3
"201804"	"03170"	"143"	12	1
"201804"	"03170"	"141"	28	3
"201804"	"03170"	"143"	20	2
"201804"	"03170"	"141"	21	2
"201904"	"03170"	"141"	24	2
"201904"	"03170"	"141"	20	1
"201904"	"03170"	"143"	13	1
"201904"	"03170"	"143"	6	0
"201904"	"03170"	"141"	19	1
"201904"	"03170"	"141"	23	2
"201904"	"03170"	"141"	16	1
"201904"	"03170"	"141"	17	1
"201904"	"03170"	"103"	28	2
"201904"	"03170"	"103"	41	2
"201904"	"03170"	"143"	7	0
"201904"	"03170"	"103"	33	2
"201904"	"03170"	"141"	23	2
"201904"	"03170"	"103"	41	6
"201904"	"03170"	"141"	17	1
"201904"	"03170"	"103"	35	2
"201904"	"03170"	"103"	32	1
"201904"	"03170"	"141"	19	1
"201904"	"03170"	"141"	29	5
"201904"	"03170"	"103"	39	7
"201904"	"03170"	"141"	18	1
"201904"	"03170"	"143"	13	1
"201904"	"03170"	"141"	27	3
"201904"	"03170"	"143"	17	1
"201904"	"03170"	"103"	28	0
"201904"	"03170"	"141"	28	3
"201904"	"03170"	"103"	38	3
"201904"	"03170"	"103"	34	1
"201904"	"03170"	"141"	22	2
"201904"	"03170"	"103"	30	1
"201904"	"03170"	"141"	24	2
"201904"	"03170"	"143"	5	0
"201904"	"03170"	"103"	42	10
"201904"	"03170"	"141"	26	3
"201904"	"03170"	"103"	40	5
"201904"	"03170"	"103"	44	3
"201904"	"03170"	"103"	29	1
"201904"	"03170"	"103"	33	2
"201904"	"03170"	"103"	35	1
"201904"	"03170"	"103"	38	4
"201904"	"03170"	"103"	39	5
"201904"	"03170"	"141"	26	3
"201904"	"03170"	"141"	34	5
"201904"	"03170"	"141"	25	4
"201904"	"03170"	"141"	24	2
"201904"	"03170"	"103"	37	2
"201904"	"03170"	"103"	31	1
"201904"	"03170"	"103"	31	1
"201904"	"03170"	"141"	23	3
"201902"	"03170"	"103"	21	1
"201902"	"03170"	"103"	25	1
"201902"	"03170"	"103"	24	1
"201902"	"03170"	"103"	27	1
"201902"	"03170"	"103"	22	1
"201902"	"03170"	"103"	27	2
"201902"	"03170"	"103"	23	1
"201902"	"03170"	"103"	24	1
"201902"	"03170"	"103"	24	1
"201902"	"03170"	"103"	21	1
"201902"	"03170"	"103"	27	1
"201902"	"03170"	"103"	21	1
"201902"	"03170"	"103"	23	1
"201902"	"03170"	"103"	26	1
"201802"	"03170"	"103"	30	1
"201802"	"03170"	"103"	31	1
"201802"	"03170"	"141"	10	1
"201802"	"03170"	"103"	40	3
"201602"	"03170"	"103"	39	2
"201602"	"03170"	"103"	45	3
"201404"	"03170"	"103"	34	1
"201404"	"03170"	"143"	9	0
"201404"	"03170"	"103"	36	1
"201404"	"03170"	"143"	5	0
"201404"	"03170"	"103"	32	1
"201404"	"03170"	"103"	35	1
"201404"	"03170"	"141"	29	3
"201404"	"03170"	"141"	25	2
"201404"	"03170"	"141"	23	2
"201404"	"03170"	"141"	18	1
"201404"	"03170"	"143"	13	1
"201404"	"03170"	"143"	14	1
"201404"	"03170"	"143"	8	0
"201404"	"03170"	"141"	5	0
"201404"	"03170"	"103"	22	0
"201404"	"03170"	"103"	23	0
"201404"	"03170"	"103"	24	0
"201404"	"03170"	"103"	34	1
"201404"	"03170"	"103"	32	1
"201404"	"03170"	"103"	19	0
"201404"	"03170"	"103"	22	0
"201404"	"03170"	"141"	21	1
"201404"	"03170"	"141"	22	1
"201404"	"03170"	"141"	26	2
"201404"	"03170"	"143"	6	0
"201404"	"03170"	"143"	5	0
"201602"	"03170"	"103"	53	4
"201602"	"03170"	"103"	32	2
"201602"	"03170"	"103"	36	2
"201504"	"03170"	"141"	30	4
"201504"	"03170"	"103"	35	2
"201504"	"03170"	"141"	32	4
"201504"	"03170"	"103"	43	3
"201504"	"03170"	"103"	28	0
"201504"	"03170"	"103"	36	1
"201504"	"03170"	"103"	36	1
"201504"	"03170"	"141"	24	2
"201504"	"03170"	"103"	33	1
"201504"	"03170"	"103"	37	3
"201504"	"03170"	"141"	28	3
"201504"	"03170"	"141"	27	2
"201504"	"03170"	"141"	23	2
"201504"	"03170"	"141"	17	1
"201504"	"03170"	"103"	41	3
"201504"	"03170"	"103"	35	2
"201504"	"03170"	"141"	22	2
"201504"	"03170"	"103"	36	2
"201504"	"03170"	"141"	26	2
"201504"	"03170"	"141"	15	1
"201504"	"03170"	"141"	20	1
"201504"	"03170"	"141"	24	2
"201504"	"03170"	"141"	41	4
"201504"	"03170"	"103"	33	1
"201504"	"03170"	"143"	16	1
"201504"	"03170"	"103"	38	3
"201504"	"03170"	"141"	21	1
"201504"	"03170"	"141"	27	2
"201504"	"03170"	"103"	29	0
"201504"	"03170"	"103"	32	1
"201504"	"03170"	"103"	34	1
"201504"	"03170"	"141"	25	2
"201504"	"03170"	"103"	41	5
"201504"	"03170"	"103"	37	1
"201504"	"03170"	"103"	39	1
"201504"	"03170"	"103"	31	1
"201504"	"03170"	"103"	30	0
"201504"	"03170"	"103"	32	0
"201504"	"03170"	"103"	50	3
"201504"	"03170"	"141"	30	3
"201504"	"03170"	"141"	28	3
"201504"	"03170"	"141"	26	2
"201504"	"03170"	"103"	33	1
"201504"	"03170"	"141"	31	4
"201504"	"03170"	"141"	20	2
"201504"	"03170"	"103"	42	4
"201504"	"03170"	"141"	29	3
"201504"	"03170"	"141"	31	4
"201504"	"03170"	"103"	36	1
"201504"	"03170"	"141"	24	2
"201504"	"03170"	"103"	40	1
"201604"	"03170"	"141"	23	2
"201604"	"03170"	"143"	16	1
"201604"	"03170"	"141"	19	1
"201604"	"03170"	"103"	42	2
"201604"	"03170"	"143"	21	2
"201604"	"03170"	"141"	22	2
"201604"	"03170"	"103"	32	1
"201604"	"03170"	"141"	31	5
"201604"	"03170"	"141"	26	3
"201604"	"03170"	"141"	24	2
"201604"	"03170"	"143"	23	2
"201604"	"03170"	"143"	13	1
"201604"	"03170"	"143"	18	1
"201604"	"03170"	"143"	15	1
"201604"	"03170"	"141"	43	7
"201604"	"03170"	"103"	52	3
"201604"	"03170"	"103"	40	3
"201604"	"03170"	"143"	13	0
"201604"	"03170"	"143"	12	0
"201604"	"03170"	"141"	20	1
"201604"	"03170"	"143"	21	2
"201604"	"03170"	"143"	23	2
"201604"	"03170"	"143"	22	2
"201604"	"03170"	"141"	27	3
"201604"	"03170"	"143"	17	1
"201604"	"03170"	"103"	35	2
"201604"	"03170"	"143"	16	1
"201604"	"03170"	"103"	33	5
"201604"	"03170"	"143"	20	2
"201604"	"03170"	"143"	18	1
"201604"	"03170"	"103"	34	2
"201604"	"03170"	"143"	15	1
"201604"	"03170"	"143"	14	1
"201604"	"03170"	"103"	36	3
"201604"	"03170"	"143"	22	2
"201604"	"03170"	"103"	31	1
"201604"	"03170"	"141"	21	2
"201604"	"03170"	"143"	17	1
"201604"	"03170"	"143"	20	2
"201604"	"03170"	"103"	38	2
"201604"	"03170"	"143"	14	1
"201604"	"03170"	"143"	14	1
"201604"	"03170"	"143"	16	1
"201604"	"03170"	"143"	14	1
"201604"	"03170"	"143"	15	1
"201604"	"03170"	"143"	13	0
"201604"	"03170"	"141"	22	1
"201604"	"03170"	"103"	25	0
"201604"	"03170"	"141"	17	1
"201604"	"03170"	"143"	15	1
"201604"	"03170"	"103"	33	1
"201604"	"03170"	"103"	31	1
"201604"	"03170"	"103"	42	7
"201604"	"03170"	"143"	12	0
"201604"	"03170"	"143"	17	1
"201604"	"03170"	"103"	38	7
"201604"	"03170"	"103"	34	2
"201604"	"03170"	"103"	22	1
"201604"	"03170"	"141"	20	1
"201604"	"03170"	"143"	13	0
"201604"	"03170"	"141"	23	2
"201604"	"03170"	"141"	19	1
"201604"	"03170"	"103"	30	1
"201604"	"03170"	"143"	15	1
"201604"	"03170"	"143"	21	2
"201604"	"03170"	"143"	20	1
"201604"	"03170"	"103"	25	0
"201604"	"03170"	"143"	16	1
"201604"	"03170"	"141"	28	4
"201604"	"03170"	"141"	37	5
"201604"	"03170"	"103"	40	5
"201604"	"03170"	"141"	20	1
"201604"	"03170"	"103"	46	7
"201604"	"03170"	"103"	21	0
"201604"	"03170"	"103"	35	2
"201604"	"03170"	"141"	17	1
"201604"	"03170"	"143"	15	1
"201604"	"03170"	"103"	31	1
"201604"	"03170"	"143"	16	1
"201604"	"03170"	"141"	15	1
"201604"	"03170"	"103"	39	2
"201604"	"03170"	"103"	34	1
"201604"	"03170"	"143"	14	1
"201604"	"03170"	"143"	13	0
"201604"	"03170"	"103"	34	3
"201604"	"03170"	"103"	41	4
"201604"	"03170"	"143"	22	2
"201604"	"03170"	"141"	23	2
"201604"	"03170"	"141"	25	2
"201604"	"03170"	"141"	27	2
"201604"	"03170"	"141"	18	1
"201604"	"03170"	"143"	20	2
"201604"	"03170"	"103"	29	1
"201604"	"03170"	"143"	12	0
"201604"	"03170"	"143"	13	1
"201604"	"03170"	"143"	19	1
"201604"	"03170"	"143"	18	1
"201604"	"03170"	"143"	14	1
"201604"	"03170"	"141"	26	3
"201604"	"03170"	"143"	17	1
"201604"	"03170"	"143"	18	1
"201604"	"03170"	"141"	24	2
"201604"	"03170"	"143"	17	1
"202104"	"03170"	"143"	25	5
"202104"	"03170"	"141"	24	3
"202104"	"03170"	"143"	25	5
"202104"	"03170"	"141"	26	3
"202104"	"03170"	"141"	18	1
"202104"	"03170"	"103"	38	6
"202104"	"03170"	"141"	21	2
"202104"	"03170"	"141"	22	2
"202104"	"03170"	"141"	19	1
"202104"	"03170"	"141"	20	1
"202104"	"03170"	"143"	26	5
"202104"	"03170"	"143"	28	4
"202104"	"03170"	"141"	15	1
"202104"	"03170"	"143"	26	5
"202104"	"03170"	"143"	29	5
"202104"	"03170"	"141"	28	3
"202104"	"03170"	"141"	17	1
"202104"	"03170"	"141"	27	5
"202104"	"03170"	"143"	28	4
"202104"	"03170"	"143"	23	3
"202104"	"03170"	"143"	30	5
"202104"	"03170"	"143"	6	0
"202104"	"03170"	"143"	24	4
"202104"	"03170"	"141"	16	1
"202104"	"03170"	"143"	32	8
"202104"	"03170"	"143"	26	5
"202104"	"03170"	"143"	18	1
"202104"	"03170"	"141"	17	1
"202104"	"03170"	"141"	22	2
"202104"	"03170"	"103"	36	4
"202104"	"03170"	"141"	29	3
"202104"	"03170"	"141"	27	3
"202104"	"03170"	"141"	20	1
"202104"	"03170"	"143"	25	4
"202104"	"03170"	"141"	23	3
"202104"	"03170"	"143"	25	4
"202104"	"03170"	"143"	24	3
"202104"	"03170"	"141"	21	2
"202104"	"03170"	"103"	33	1
"202104"	"03170"	"103"	40	1
"202104"	"03170"	"103"	43	8
"202104"	"03170"	"103"	37	2
"202104"	"03170"	"103"	36	3
"202104"	"03170"	"141"	17	2
"202104"	"03170"	"103"	21	0
"202104"	"03170"	"103"	31	2
"202104"	"03170"	"141"	24	2
"202104"	"03170"	"103"	41	8
"202104"	"03170"	"103"	30	1
"202104"	"03170"	"103"	32	2
"202104"	"03170"	"103"	30	1
"202104"	"03170"	"103"	39	3
"202104"	"03170"	"103"	29	1
"202104"	"03170"	"103"	22	0
"202104"	"03170"	"141"	29	4
"202104"	"03170"	"103"	35	3
"202204"	"03170"	"143"	15	1
"202204"	"03170"	"143"	15	1
"202204"	"03170"	"143"	20	2
"202204"	"03170"	"143"	24	4
"202204"	"03170"	"141"	23	1
"202204"	"03170"	"143"	13	1
"202204"	"03170"	"143"	25	7
"202204"	"03170"	"143"	5	0
"202204"	"03170"	"143"	13	1
"202204"	"03170"	"141"	21	2
"202204"	"03170"	"143"	24	4
"202204"	"03170"	"143"	27	3
"202204"	"03170"	"143"	19	1
"202204"	"03170"	"103"	33	2
"202204"	"03170"	"143"	16	1
"202204"	"03170"	"143"	18	1
"202204"	"03170"	"143"	17	1
"202204"	"03170"	"143"	22	2
"202204"	"03170"	"143"	17	1
"202204"	"03170"	"143"	14	1
"202204"	"03170"	"143"	16	1
"202204"	"03170"	"143"	21	2
"202204"	"03170"	"143"	33	8
"202204"	"03170"	"141"	25	3
"202204"	"03170"	"141"	30	5
"202204"	"03170"	"143"	29	7
"202204"	"03170"	"143"	21	2
"202204"	"03170"	"141"	33	5
"202204"	"03170"	"103"	36	4
"202204"	"03170"	"141"	26	3
"202204"	"03170"	"143"	20	2
"202204"	"03170"	"143"	18	2
"202204"	"03170"	"103"	30	2
"202204"	"03170"	"141"	24	6
"202204"	"03170"	"143"	23	3
"202204"	"03170"	"143"	22	2
"202204"	"03170"	"141"	18	1
"202204"	"03170"	"143"	12	1
"202204"	"03170"	"141"	22	3
"202204"	"03170"	"143"	26	6
"202204"	"03170"	"103"	23	0
"202204"	"03170"	"141"	20	2
"202204"	"03170"	"143"	25	3
"202204"	"03170"	"143"	7	0
"202204"	"03170"	"143"	19	2
"202204"	"03170"	"141"	27	4
"202204"	"03170"	"143"	23	3
"202204"	"03170"	"143"	27	7
"202204"	"03170"	"141"	19	1
"202204"	"03170"	"143"	14	1
"202204"	"03170"	"143"	18	2
"202204"	"03170"	"141"	16	1
"202204"	"03170"	"141"	22	2
"202204"	"03170"	"143"	15	1
"202204"	"03170"	"141"	21	2
"202204"	"03170"	"141"	19	2
"202204"	"03170"	"143"	14	1
"202204"	"03170"	"143"	13	1
"202204"	"03170"	"141"	34	5
"202204"	"03170"	"141"	29	4
"202204"	"03170"	"143"	14	1
"202204"	"03170"	"141"	28	5
"202204"	"03170"	"143"	15	2
"202204"	"03170"	"143"	6	0
"202204"	"03170"	"103"	36	3
"202204"	"03170"	"143"	20	1
"202204"	"03170"	"143"	18	2
"202204"	"03170"	"141"	15	1
"202204"	"03170"	"141"	20	2
"202204"	"03170"	"143"	16	2
"202204"	"03170"	"143"	19	1
"202204"	"03170"	"141"	27	3
"202204"	"03170"	"143"	17	1
"202204"	"03170"	"103"	35	3
"202204"	"03170"	"103"	40	7
"202204"	"03170"	"141"	24	4
"202204"	"03170"	"141"	33	5
"202204"	"03170"	"143"	5	0
"202204"	"03170"	"143"	19	2
"202204"	"03170"	"141"	25	2
"202204"	"03170"	"141"	23	2
"202204"	"03170"	"141"	18	1
"202204"	"03170"	"141"	32	4
"202204"	"03170"	"143"	12	0
"202204"	"03170"	"141"	17	1
"202204"	"03170"	"141"	20	2
"202204"	"03170"	"103"	33	1
"202204"	"03170"	"103"	40	5
"202204"	"03170"	"141"	15	1
"202204"	"03170"	"141"	17	2
"202204"	"03170"	"143"	19	2
"202204"	"03170"	"141"	16	1
"202204"	"03170"	"143"	14	1
"202204"	"03170"	"143"	17	1
"202204"	"03170"	"103"	32	1
"202204"	"03170"	"143"	15	1
"202204"	"03170"	"141"	21	2
"202204"	"03170"	"141"	22	2
"202204"	"03170"	"143"	12	1
"202204"	"03170"	"143"	16	1
"202204"	"03170"	"141"	19	2
"202204"	"03170"	"143"	22	2
"202204"	"03170"	"103"	38	4
"202204"	"03170"	"143"	17	1
"202204"	"03170"	"143"	18	2
"202204"	"03170"	"143"	14	1
"202204"	"03170"	"143"	16	1
"202204"	"03170"	"143"	18	2
"202204"	"03170"	"141"	24	3
"202204"	"03170"	"141"	30	4
"202204"	"03170"	"141"	14	1
"202204"	"03170"	"141"	26	3
"202204"	"03170"	"143"	13	1
"202204"	"03170"	"141"	23	2
"201302"	"03230"	"103"	37	3
"201402"	"03230"	"141"	8	1
"201402"	"03230"	"141"	9	1
"201702"	"03230"	"103"	44	3
"201702"	"03230"	"141"	7	1
"201804"	"03230"	"143"	17	1
"201804"	"03230"	"143"	15	1
"201804"	"03230"	"143"	14	1
"201804"	"03230"	"143"	16	1
"201804"	"03230"	"103"	19	0
"201804"	"03230"	"143"	15	1
"201804"	"03230"	"143"	14	1
"201804"	"03230"	"141"	20	1
"201804"	"03230"	"143"	13	1
"201804"	"03230"	"143"	15	1
"201804"	"03230"	"141"	22	2
"201804"	"03230"	"103"	43	2
"201804"	"03230"	"143"	15	1
"201804"	"03230"	"143"	16	1
"201804"	"03230"	"143"	14	1
"201804"	"03230"	"143"	16	1
"201804"	"03230"	"143"	17	1
"201804"	"03230"	"141"	14	0
"201804"	"03230"	"141"	18	1
"201804"	"03230"	"103"	32	1
"201804"	"03230"	"103"	31	1
"201804"	"03230"	"141"	13	0
"201804"	"03230"	"141"	20	1
"201804"	"03230"	"141"	16	1
"201904"	"03230"	"141"	18	2
"201904"	"03230"	"143"	16	1
"201904"	"03230"	"143"	13	1
"201904"	"03230"	"143"	14	1
"201904"	"03230"	"143"	15	1
"201904"	"03230"	"143"	14	1
"201904"	"03230"	"141"	20	1
"201904"	"03230"	"141"	16	1
"201904"	"03230"	"143"	17	1
"201904"	"03230"	"143"	16	1
"201904"	"03230"	"143"	12	1
"201904"	"03230"	"103"	35	1
"201904"	"03230"	"141"	14	1
"201904"	"03230"	"141"	19	1
"201904"	"03230"	"143"	15	1
"201904"	"03230"	"141"	17	1
"201904"	"03230"	"103"	28	1
"201904"	"03230"	"143"	13	1
"201904"	"03230"	"143"	5	0
"201904"	"03230"	"103"	39	4
"201904"	"03230"	"103"	42	6
"201904"	"03230"	"143"	15	1
"201904"	"03230"	"141"	24	3
"201904"	"03230"	"143"	16	1
"201904"	"03230"	"143"	17	1
"201904"	"03230"	"141"	16	1
"201904"	"03230"	"143"	14	1
"201904"	"03230"	"143"	16	1
"201904"	"03230"	"141"	18	1
"201904"	"03230"	"141"	15	1
"201904"	"03230"	"103"	30	1
"201904"	"03230"	"141"	13	1
"201904"	"03230"	"143"	15	1
"201904"	"03230"	"103"	37	2
"201904"	"03230"	"143"	13	1
"201904"	"03230"	"103"	27	1
"201904"	"03230"	"143"	17	1
"201904"	"03230"	"143"	13	1
"201904"	"03230"	"143"	14	1
"201904"	"03230"	"103"	41	2
"201904"	"03230"	"141"	19	1
"201904"	"03230"	"141"	17	1
"201904"	"03230"	"141"	14	1
"201904"	"03230"	"143"	12	1
"201902"	"03230"	"103"	45	3
"201902"	"03230"	"103"	38	5
"201902"	"03230"	"103"	50	5
"201904"	"03230"	"141"	14	1
"201904"	"03230"	"103"	36	2
"201904"	"03230"	"103"	30	1
"201904"	"03230"	"143"	14	1
"201904"	"03230"	"141"	19	1
"201904"	"03230"	"103"	35	1
"201904"	"03230"	"141"	18	1
"201904"	"03230"	"141"	16	1
"201904"	"03230"	"103"	27	1
"201904"	"03230"	"103"	40	3
"201904"	"03230"	"143"	15	1
"201904"	"03230"	"103"	31	2
"201904"	"03230"	"103"	29	1
"201904"	"03230"	"143"	16	1
"201904"	"03230"	"141"	17	2
"201904"	"03230"	"103"	29	1
"201904"	"03230"	"103"	26	1
"201904"	"03230"	"141"	15	1
"201802"	"03230"	"103"	24	1
"201504"	"03230"	"141"	17	1
"201504"	"03230"	"141"	20	1
"201504"	"03230"	"103"	35	2
"201504"	"03230"	"141"	16	1
"201504"	"03230"	"141"	18	1
"201504"	"03230"	"103"	44	3
"201504"	"03230"	"103"	37	2
"201504"	"03230"	"141"	19	1
"201504"	"03230"	"141"	15	1
"201504"	"03230"	"103"	41	2
"201602"	"03230"	"103"	27	1
"201602"	"03230"	"103"	46	4
"201602"	"03230"	"103"	40	3
"201602"	"03230"	"141"	6	1
"201602"	"03230"	"141"	8	1
"201602"	"03230"	"103"	39	8
"201602"	"03230"	"103"	47	4
"201602"	"03230"	"103"	27	1
"201602"	"03230"	"103"	27	2
"201602"	"03230"	"103"	41	6
"201602"	"03230"	"103"	37	3
"201602"	"03230"	"103"	37	2
"201602"	"03230"	"103"	30	1
"201602"	"03230"	"103"	31	2
"201404"	"03230"	"103"	30	1
"201404"	"03230"	"141"	19	1
"201404"	"03230"	"141"	18	1
"201404"	"03230"	"103"	40	4
"201404"	"03230"	"103"	31	1
"201404"	"03230"	"103"	32	1
"201404"	"03230"	"141"	23	2
"201404"	"03230"	"143"	18	1
"201404"	"03230"	"141"	19	1
"201404"	"03230"	"141"	20	1
"201404"	"03230"	"103"	34	1
"201404"	"03230"	"103"	39	2
"201404"	"03230"	"103"	27	0
"201404"	"03230"	"103"	29	0
"201404"	"03230"	"103"	30	1
"201404"	"03230"	"103"	40	3
"201504"	"03230"	"141"	20	1
"201504"	"03230"	"141"	17	1
"201504"	"03230"	"141"	16	1
"201504"	"03230"	"103"	35	1
"201504"	"03230"	"141"	15	0
"201504"	"03230"	"141"	18	1
"201504"	"03230"	"103"	37	3
"201504"	"03230"	"141"	29	2
"201504"	"03230"	"103"	41	7
"201504"	"03230"	"141"	19	1
"201504"	"03230"	"103"	30	1
"201504"	"03230"	"141"	24	2
"201404"	"03230"	"141"	13	1
"201404"	"03230"	"141"	16	1
"201404"	"03230"	"141"	17	1
"201404"	"03230"	"103"	38	1
"201404"	"03230"	"103"	47	4
"201404"	"03230"	"103"	40	3
"201504"	"03230"	"103"	34	1
"201504"	"03230"	"103"	29	1
"201504"	"03230"	"141"	20	1
"201504"	"03230"	"143"	16	1
